X,Z,Success?,ReachStair_Floor1,ReachStair_Floor2,Water_height
-14.2898225784302,4.5675106048584,1,3,4,-1.239866
4.65071725845337,3.80152082443237,1,2,2,0.9701329
-5.25866937637329,2.4472713470459,0,2,0,-6.099911
-5.83841133117676,-9.30057525634766,1,3,4,-3.669863
13.1480951309204,-6.01629447937012,0,0,0,-8.919975
-4.49444961547852,11.0954742431641,-1,0,0,-10
-7.4735164642334,13.9338665008545,1,2,2,-3.809863
-5.40840530395508,-11.0853004455566,1,3,4,-3.549863
7.358558177948,7.02414226531982,1,2,2,-3.279864
5.33213758468628,-8.94570922851563,1,3,4,-2.469864
3.89957571029663,8.99401187896729,1,2,2,-3.969863
-18.4575958251953,0.0615653991699219,1,3,4,-0.739866
-2.21505928039551,-4.27631711959839,0,3,0,-8.089956
-18.3489418029785,-4.15405797958374,1,3,4,-1.389865
-6.66010856628418,-5.97904443740845,1,2,2,-1.719865
-7.71304130554199,-6.56803560256958,0,0,0,-7.929953
13.9985389709473,-1.65340423583984,1,2,2,-2.959864
16.2000885009766,-0.570850372314453,1,2,2,-2.809864
10.014518737793,11.4213962554932,0,0,0,-2.339864
-6.70770645141602,13.7614688873291,-1,0,0,-10
4.1104564666748,12.7612247467041,0,0,0,-8.649969
0.0768241882324219,-4.39693784713745,0,0,0,-2.809864
2.9108943939209,-14.1829967498779,-1,0,0,-10
-11.8309650421143,-6.55368614196777,-1,0,0,-10
0.971565246582031,7.06298589706421,0,0,0,1.500132
10.9356899261475,7.59371852874756,-1,0,0,-10
14.8510131835938,6.54725360870361,-1,0,0,-10
-0.150327682495117,12.8726539611816,-1,0,0,-10
-11.6365184783936,12.8273735046387,-1,0,0,-10
-11.1147747039795,-10.0778579711914,0,3,4,-3.979863
-9.33742713928223,-9.74991035461426,1,3,4,-3.519863
-16.7020835876465,3.4992504119873,0,3,0,-6.669924
-7.53351402282715,-9.3659725189209,-1,0,0,-10
-17.3242645263672,-8.03621673583984,-1,0,0,-10
-15.3221006393433,-1.56135940551758,-1,0,0,-10
-7.19665908813477,-7.97798585891724,-1,0,0,-10
-11.84645652771,-11.9410018920898,-1,0,0,-10
-3.42289161682129,-5.31529808044434,1,3,4,-2.769864
3.16666793823242,10.5514984130859,1,2,2,-1.449865
-4.7096734046936,-7.01504898071289,1,3,4,-3.609863
-1.44767761230469,-10.469087600708,1,3,4,-2.789864
-19.2087936401367,-6.51540184020996,-1,0,0,-10
0.207429885864258,4.93262577056885,1,2,2,-2.109865
-13.3994674682617,-3.8974289894104,1,3,4,-2.099865
4.55534934997559,-12.0635261535645,1,3,2,-2.569864
14.7350082397461,-10.1235618591309,-1,0,0,-10
-8.01212310791016,-2.97097253799438,1,2,2,0.7201332
-13.3138761520386,4.27251195907593,1,2,2,-2.349864
14.4642028808594,-9.06775856018066,-1,0,0,-10
14.6035842895508,-3.85717821121216,1,2,2,-2.449864
5.18163061141968,6.67379570007324,1,2,1,2.760131
2.04872131347656,-2.46881294250488,1,2,2,-3.519863
6.78542423248291,-11.189302444458,0,3,3,-7.999954
-17.6065254211426,-11.658519744873,-1,0,0,-10
1.72852325439453,7.11819839477539,0,2,0,-8.039955
-10.0029926300049,-6.90466499328613,-1,0,0,-10
11.1984367370605,4.34221029281616,1,2,2,-3.129864
13.4244003295898,8.89249420166016,-1,0,0,-10
-0.967845916748047,-12.5016746520996,1,3,4,-3.219864
-4.24434328079224,1.22239685058594,0,0,0,-8.339962
-7.15028810501099,-2.89753103256226,1,3,4,-2.929864
-8.03361511230469,-8.56952476501465,1,3,4,-3.579863
-7.42217111587524,-6.89610481262207,0,3,4,-8.189959
0.51298713684082,7.56403636932373,1,2,2,-4.169867
13.0576171875,-12.336124420166,-1,0,0,-10
4.19149208068848,-12.5944633483887,-1,0,0,-10
-7.76139259338379,-11.5059013366699,-1,0,0,-10
3.24599647521973,-12.3880939483643,0,3,4,1.180133
-7.00432348251343,-9.15881729125977,-1,0,0,-10
14.983757019043,5.62527418136597,1,3,4,2.860131
14.7943305969238,-7.63051223754883,-1,0,0,-10
-6.43070459365845,-4.97017478942871,0,0,0,-7.509943
-11.158073425293,8.23335266113281,1,2,2,-3.769863
-4.53495359420776,3.70345067977905,0,0,0,-9.169981
18.0291481018066,-11.8897533416748,-1,0,0,-10
-11.6022872924805,-8.773681640625,-1,0,0,-10
-2.14512634277344,-5.15288162231445,0,0,0,-8.829973
8.16904735565186,3.31890630722046,1,3,4,0.5301334
3.18819808959961,-5.10305404663086,0,2,0,-8.779972
-5.31513833999634,14.3733081817627,0,0,0,-9.959999
4.873291015625,10.4341268539429,1,2,2,-2.379864
14.9031219482422,6.72716999053955,-1,0,0,-10
-8.5278491973877,2.99682807922363,1,2,2,2.090132
4.22422647476196,-14.0925331115723,1,3,4,-3.309864
10.9318075180054,3.20335340499878,1,2,2,-2.799864
6.5017409324646,5.47714567184448,1,2,2,-3.089864
0.982574462890625,-11.9741954803467,0,3,0,-8.139957
-5.98324632644653,-4.95541381835938,1,3,4,-2.939864
1.45536613464355,11.6878223419189,1,2,2,-3.339864
-9.55218887329102,-9.30508995056152,1,3,4,2.450132
-6.51170301437378,14.2824878692627,1,2,2,-3.729863
-13.5534372329712,1.8559398651123,0,3,4,14.00036
-4.68613958358765,11.6852712631226,1,2,2,-3.459863
-2.68665504455566,-2.88118553161621,1,2,1,-1.919865
-13.5556144714355,-6.18318510055542,1,3,4,-1.019866
-1.91195106506348,-4.0378623008728,1,3,4,-2.669864
4.35034418106079,10.1612873077393,1,2,2,-3.279864
18.1943702697754,9.82429313659668,-1,0,0,-10
-6.61901903152466,4.26045036315918,0,0,0,-3.299864
-1.7806224822998,-11.716064453125,-1,0,0,-10
-5.60282897949219,-1.02505397796631,0,3,4,-2.399864
15.0879669189453,-9.4583625793457,-1,0,0,-10
3.22169494628906,-9.98863220214844,1,3,4,-3.269864
-0.21021842956543,-1.55471467971802,1,2,2,-3.709863
2.92744445800781,8.96572303771973,1,2,2,-2.759864
-17.8741188049316,5.99624156951904,0,0,0,-9.659992
0.267667770385742,14.3481349945068,0,0,0,-8.519966
5.06869268417358,6.02623891830444,-1,0,0,-10
6.59337615966797,-10.2707843780518,0,3,0,-9.219982
8.50127601623535,7.70515060424805,0,2,2,-4.609877
-18.5248107910156,-1.56388664245605,0,3,0,-7.219936
7.34642934799194,3.33804750442505,1,2,2,-1.229866
-10.4164009094238,-12.4286613464355,0,3,0,-9.729994
-1.34319686889648,-9.5483226776123,1,3,4,-3.469863
6.68024587631226,-7.50587463378906,0,0,0,-9.209982
-8.71545219421387,-12.0058040618896,-1,0,0,-10
-5.32345151901245,13.9716491699219,1,2,2,-3.749863
-13.5913505554199,6.02271604537964,-1,0,0,-10
-5.30225563049316,-3.81061172485352,-1,0,0,-10
-6.04219818115234,7.59603118896484,-1,0,0,-10
14.5672063827515,-0.00189971923828125,1,2,2,-2.999864
18.5467758178711,7.5830397605896,-1,0,0,-10
-4.41393089294434,-10.4406185150146,1,3,4,-3.029864
10.3489418029785,-12.5133018493652,0,0,0,-9.949999
11.3757286071777,8.81417846679688,0,1,0,-9.919998
1.29143714904785,8.2379264831543,1,2,2,-3.499863
1.52669906616211,-12.5252113342285,1,3,4,-2.909864
-9.0210132598877,-8.44280624389648,1,3,4,-3.599863
5.91749095916748,3.84389448165894,1,2,2,-3.159864
-4.41330337524414,-3.84238958358765,1,2,2,-1.959865
12.9642639160156,9.08654022216797,-1,0,0,-10
1.02463531494141,-12.1205673217773,-1,0,0,-10
-9.72486877441406,-10.2092685699463,0,3,4,-4.33987
13.6416320800781,-4.64577102661133,1,2,2,-3.159864
12.2976245880127,9.18787384033203,-1,0,0,-10
5.2873797416687,1.2680721282959,1,2,2,-3.529863
7.65713691711426,8.70994758605957,1,2,2,-3.229864
0.253698348999023,-13.9103698730469,1,3,4,-3.129864
-17.7649421691895,-5.6808032989502,0,0,0,-7.879951
-8.49730491638184,-6.76754999160767,1,3,4,-3.569863
11.8883953094482,0.870515823364258,1,2,2,-3.929863
17.3276138305664,5.25912189483643,1,3,4,0.6201333
-11.7859745025635,7.32915258407593,-1,0,0,-10
-10.5839290618896,13.5949115753174,0,2,0,-8.66997
18.3023490905762,0.544210433959961,1,2,2,-3.459863
-12.500602722168,12.5938930511475,-1,0,0,-10
-18.8687705993652,4.71176052093506,1,3,4,2.330132
-1.78664779663086,-3.02111053466797,1,3,4,-2.179865
-7.20256376266479,6.52006340026855,1,2,2,-3.249864
0.918323516845703,-3.41595649719238,1,3,4,-3.379864
-6.89920616149902,-0.598237037658691,1,2,2,1.800132
-0.405939102172852,3.77653026580811,1,2,2,-3.259864
-5.99609708786011,11.5062923431396,1,2,2,-3.849863
-15.9410514831543,-1.76566171646118,0,0,0,-7.979954
-15.5196189880371,8.40958690643311,-1,0,0,-10
-3.89260149002075,2.1916561126709,1,2,2,-0.009866426
10.2395286560059,11.4240379333496,0,3,0,-3.729863
-8.88293838500977,3.25299644470215,1,2,2,-0.8998659
3.14012145996094,-11.8668994903564,0,3,4,14.00036
-2.14907264709473,7.45636558532715,1,2,2,-3.269864
16.1220016479492,-6.19700241088867,-1,0,0,-10
9.50988388061523,14.4387722015381,1,2,2,-1.769865
5.83302879333496,1.3969030380249,1,2,2,-2.229865
-12.6914873123169,3.16260147094727,1,3,4,-1.729865
-5.24501991271973,13.4805870056152,1,2,2,-3.539863
-9.29571342468262,-8.8220157623291,1,3,4,-3.269864
0.0016021728515625,9.89395332336426,1,2,2,-3.429863
-3.11452674865723,-6.13670778274536,0,0,0,-1.549865
18.7990951538086,4.84285926818848,1,2,2,-2.289865
-11.5106887817383,0.503195762634277,1,2,2,-0.5698662
15.1815032958984,-6.68031883239746,-1,0,0,-10
17.3857097625732,8.88362407684326,-1,0,0,-10
16.3147811889648,-7.21420097351074,-1,0,0,-10
14.0205011367798,-0.642733573913574,1,2,2,-0.8498659
16.2445869445801,-13.7872447967529,-1,0,0,-10
-7.69745254516602,10.4137096405029,1,2,2,-4.079865
16.3664779663086,3.43474197387695,0,3,0,-5.939907
18.3032875061035,-11.6004028320313,-1,0,0,-10
4.85391807556152,-13.7067337036133,0,3,0,-9.099979
13.4743547439575,2.45295143127441,1,2,2,-1.209866
-9.75767135620117,-13.4976119995117,1,3,4,-3.599863
-10.3617095947266,6.32884931564331,1,3,4,-2.479864
14.6370506286621,-13.7806396484375,-1,0,0,-10
14.2171792984009,7.88868284225464,-1,0,0,-10
-9.89491844177246,-1.56995010375977,0,3,0,-7.239937
-2.20512390136719,8.4248161315918,-1,0,0,-10
10.0089254379272,6.33419036865234,1,2,2,0.9701329
18.1792259216309,1.99645233154297,0,2,0,-5.889906
-10.6436614990234,8.6324577331543,1,2,2,-2.519864
-11.2502613067627,1.81477975845337,1,3,4,-2.529864
13.2057952880859,6.33326721191406,-1,0,0,-10
-3.07004356384277,3.20285940170288,1,2,2,-0.8998659
-1.26596832275391,9.26939582824707,1,2,2,-3.599863
19.4281616210938,-12.0200824737549,-1,0,0,-10
-10.929162979126,-8.42570877075195,1,3,4,-3.529863
-4.01411247253418,-3.29246282577515,1,3,4,-2.859864
-1.64992523193359,8.26891899108887,1,2,2,-3.629863
-12.433988571167,6.29243278503418,1,2,2,-1.129866
-18.292537689209,-7.65302848815918,-1,0,0,-10
19.0522956848145,-6.22035837173462,1,2,2,-2.739864
-14.1503629684448,-7.10345649719238,-1,0,0,-10
-8.84108734130859,7.56250143051147,1,2,2,4.750147
17.7811889648438,-4.35584306716919,1,2,2,-2.549864
18.8654174804688,-7.44090270996094,-1,0,0,-10
13.3933715820313,10.4835109710693,-1,0,0,-10
-1.40389633178711,-12.2887058258057,1,3,4,-2.929864
17.4889869689941,-11.4800834655762,-1,0,0,-10
-9.92893218994141,2.76209259033203,1,3,4,-2.139865
-1.30142784118652,-10.1953029632568,0,3,0,-3.899863
-8.80014038085938,-9.37236022949219,1,3,4,-3.619863
-0.727512359619141,-6.40202713012695,0,0,0,-8.68997
-12.0524597167969,14.108455657959,-1,0,0,-10
19.1246681213379,3.24216270446777,1,3,4,0.2601336
-3.72731018066406,6.61026191711426,1,2,2,-3.509863
-10.9937114715576,7.56470680236816,1,2,2,-3.269864
19.2135372161865,-7.23416900634766,-1,0,0,-10
-10.4404048919678,6.88506078720093,1,2,2,-3.359864
-11.982551574707,9.40952682495117,-1,0,0,-10
15.9079084396362,-13.3063259124756,-1,0,0,-10
14.3235387802124,-13.8744564056396,-1,0,0,-10
12.5180740356445,13.5632629394531,-1,0,0,-10
-1.84343147277832,9.70513725280762,0,2,0,-8.929976
-4.39863967895508,-1.2379674911499,0,3,0,-7.579945
12.8017044067383,8.32657241821289,-1,0,0,-10
-7.98270225524902,5.52086019515991,1,3,4,-2.199865
-8.8194637298584,-5.56623268127441,1,3,4,-2.749864
6.3791708946228,13.0238761901855,1,2,2,-0.3598664
-17.4811477661133,-0.0349178314208984,0,3,0,-7.059933
-10.1289348602295,-10.0046787261963,-1,0,0,-10
7.68421363830566,-13.8239765167236,-1,0,0,-10
-18.0019149780273,-2.3380970954895,0,3,4,-4.549875
17.6319541931152,-9.95208740234375,-1,0,0,-10
-14.3754148483276,-3.56839561462402,1,3,4,-2.129865
19.4789848327637,5.16012144088745,0,0,0,-8.629969
1.5637149810791,7.34936618804932,1,2,2,-2.939864
8.29606246948242,-7.55676651000977,1,3,4,-3.299864
-15.0237503051758,-2.45581436157227,1,3,4,-1.989865
15.1155614852905,-0.0379915237426758,1,2,2,-2.869864
11.2235565185547,0.867615699768066,1,2,2,-1.839865
-13.840106010437,-1.45162200927734,1,3,4,0.940133
12.3230600357056,-14.2305145263672,-1,0,0,-10
1.87536239624023,-9.79537200927734,1,3,4,-2.839864
4.69483757019043,2.66293716430664,1,2,2,-2.129865
-3.90056610107422,-12.4879341125488,1,3,4,-3.189864
8.55594158172607,-3.71280479431152,1,3,4,-2.189865
-8.88260269165039,1.65954399108887,1,3,4,-1.819865
11.7487297058105,-7.77124357223511,-1,0,0,-10
7.45744657516479,0.249425888061523,-1,0,0,-10
-13.3544502258301,-0.37922477722168,0,3,0,-6.699924
14.466570854187,-2.41863298416138,-1,0,0,-10
-18.0898246765137,0.715338706970215,-1,0,0,-10
-12.4527912139893,-13.2990283966064,-1,0,0,-10
-8.42838478088379,-12.2157421112061,1,3,4,-3.769863
6.4336404800415,-4.71541357040405,1,2,2,-0.2698665
-8.17716217041016,-5.7768611907959,1,3,4,-3.279864
5.99841833114624,1.73225259780884,1,2,2,5.480164
15.9939079284668,-1.93383407592773,1,2,2,1.160133
18.650562286377,3.61722993850708,1,2,2,-1.499865
-7.00700569152832,13.1257247924805,1,2,2,-3.759863
0.470516204833984,-10.0754833221436,1,3,4,-3.029864
-1.56080436706543,-3.59957885742188,1,3,4,-2.299865
7.2112078666687,-12.9072284698486,1,3,4,-2.409864
18.2187271118164,-10.6919593811035,-1,0,0,-10
1.32466888427734,6.75815868377686,1,2,2,-3.459863
-5.47748756408691,-7.98902130126953,1,3,4,-3.589863
19.077953338623,10.3665447235107,-1,0,0,-10
16.6819458007813,5.4361720085144,1,3,4,3.210131
-4.8120059967041,-13.6668090820313,0,3,4,-8.659969
15.514533996582,1.7091007232666,1,2,2,-3.079864
2.8525276184082,-13.3452033996582,1,3,4,-2.679864
18.4234008789063,4.16709899902344,1,3,4,-1.739865
-0.649749755859375,-8.55930328369141,1,3,4,-3.129864
-4.64194488525391,-4.18769836425781,1,3,4,-2.919864
10.6026372909546,4.04265880584717,1,2,2,-2.649864
11.0277843475342,-5.17028760910034,0,0,0,-8.929976
-0.880107879638672,-10.4583358764648,-1,0,0,-10
11.6143045425415,-12.1492385864258,-1,0,0,-10
14.0422887802124,-9.27191925048828,-1,0,0,-10
-6.6559944152832,10.2721462249756,-1,0,0,-10
-10.4058475494385,-8.69910621643066,1,3,4,-3.499863
17.8729476928711,-4.37782669067383,0,0,0,-8.939976
-12.0322647094727,10.0459365844727,-1,0,0,-10
-13.1419363021851,6.54219913482666,-1,0,0,-10
-5.85321426391602,6.88787174224854,1,2,2,-3.459863
-15.1937980651855,13.7876148223877,-1,0,0,-10
-14.9456148147583,12.7706804275513,-1,0,0,-10
-17.6263122558594,-0.329357147216797,1,3,4,-2.089865
-2.22593688964844,-10.5017776489258,0,3,0,-8.159958
12.8100128173828,-3.82067489624023,-1,0,0,-10
17.937385559082,7.96474838256836,-1,0,0,-10
6.22073173522949,4.81448364257813,1,2,2,-3.319864
13.1388854980469,8.40943145751953,-1,0,0,-10
-14.1038856506348,5.78294372558594,0,3,0,-7.239937
-16.8710861206055,-4.38497591018677,-1,0,0,-10
13.9548978805542,6.74864149093628,-1,0,0,-10
-2.68588447570801,13.1941757202148,0,2,2,-8.419964
6.03669500350952,3.99231290817261,1,2,2,-0.2898664
-19.0564422607422,-1.34236812591553,1,3,4,-0.6498661
8.46436214447021,-8.17271995544434,0,3,0,-9.019978
-17.5580444335938,11.7621593475342,-1,0,0,-10
-16.6055450439453,10.0822944641113,-1,0,0,-10
-8.07045555114746,8.51101779937744,-1,0,0,-10
9.33594036102295,5.30424642562866,1,2,2,-1.959865
8.62836647033691,-12.9352893829346,1,3,4,-2.929864
18.5124931335449,1.17626571655273,1,3,4,-1.009866
4.15691137313843,-2.46319818496704,1,2,2,-1.449865
-4.82578659057617,7.62617015838623,1,2,2,-3.789863
12.7245435714722,-6.5459041595459,-1,0,0,-10
18.1960830688477,-0.220476150512695,0,0,0,-8.549967
19.4552345275879,-8.84440994262695,-1,0,0,-10
10.5767087936401,-4.69988059997559,1,3,4,-3.139864
-3.3221263885498,11.037109375,1,2,2,-3.729863
-13.0122108459473,-1.16978073120117,0,3,0,-7.199936
-3.07413482666016,7.04992485046387,-1,0,0,-10
-11.3528594970703,13.9486980438232,1,2,2,-4.419872
-17.2388801574707,-10.9472904205322,-1,0,0,-10
-14.0286293029785,-11.6840438842773,-1,0,0,-10
-5.42000532150269,5.19235563278198,-1,0,0,-10
14.826976776123,13.0305042266846,-1,0,0,-10
3.63229560852051,14.0283203125,1,2,2,-0.01986643
-10.883861541748,-12.3739376068115,1,3,4,-3.479863
5.8042368888855,-3.60698318481445,0,3,0,-5.169889
-13.7068786621094,10.3353309631348,-1,0,0,-10
11.823413848877,1.09992408752441,1,2,2,-3.219864
19.0784912109375,-4.25965070724487,1,2,2,-3.269864
-12.0407905578613,12.1489238739014,-1,0,0,-10
13.1265096664429,0.880984306335449,1,2,2,-2.759864
-18.3564834594727,10.8428497314453,-1,0,0,-10
6.97086477279663,9.85511207580566,1,2,2,-4.119865
-8.36730003356934,9.70627880096436,1,2,2,-4.069864
9.29278182983398,5.04949522018433,1,2,2,-2.389864
18.1028099060059,3.74641561508179,0,2,2,-6.439919
10.8468065261841,1.36329364776611,1,2,2,-2.819864
15.3913221359253,11.8203144073486,-1,0,0,-10
0.627229690551758,7.46767377853394,1,2,2,-3.409863
7.37980031967163,-5.86435317993164,0,3,3,-8.67997
-7.96651411056519,13.4094734191895,1,2,2,-3.819863
5.94270706176758,-3.93178939819336,1,3,4,-2.659864
15.2853708267212,-4.84352493286133,0,0,0,-7.779949
11.4582271575928,-4.87932634353638,1,3,4,-2.859864
0.963476181030273,3.2437801361084,1,2,2,-3.289864
-3.49295997619629,6.44018125534058,1,2,2,-3.099864
-3.74102973937988,-5.21563386917114,0,0,0,-8.759972
-7.73712396621704,-8.55212211608887,1,3,4,-3.279864
-0.531684875488281,9.49774837493896,1,2,2,-3.319864
-8.04191398620605,-0.215200424194336,1,3,1,1.360133
6.51455879211426,-10.0536975860596,1,3,4,-2.869864
-8.63555145263672,-13.6665077209473,1,3,4,-2.819864
11.941707611084,6.23374557495117,1,3,4,-1.019866
0.210832595825195,5.35310554504395,1,2,2,-3.369864
11.3207054138184,-9.21323585510254,-1,0,0,-10
14.9098672866821,-7.14409446716309,-1,0,0,-10
17.570011138916,12.378568649292,-1,0,0,-10
11.3842544555664,5.17495632171631,1,2,2,-2.749864
-3.87188959121704,11.4764060974121,1,2,2,-3.649863
-19.4729080200195,-11.0568389892578,-1,0,0,-10
-9.62078857421875,-11.5441436767578,1,3,4,-3.739863
-14.9658012390137,-2.39761114120483,0,3,4,-6.589922
-18.1156806945801,11.6701259613037,-1,0,0,-10
16.5172119140625,14.2131156921387,-1,0,0,-10
3.52116584777832,6.70050525665283,-1,0,0,-10
0.523712158203125,-4.81354522705078,0,3,0,-7.489943
-17.3080444335938,-7.10345268249512,-1,0,0,-10
6.61226606369019,9.18975067138672,-1,0,0,-10
10.4334735870361,-1.42676162719727,1,2,2,-2.869864
2.53853797912598,2.39171981811523,1,2,2,-3.179864
-2.87713623046875,4.59810972213745,0,2,0,-8.319962
-16.8615875244141,-1.34384059906006,1,3,4,-0.2398665
2.49795150756836,-3.4833722114563,0,3,4,-5.899906
11.089563369751,-5.75564908981323,1,3,4,-3.229864
16.3833770751953,-3.26408720016479,1,2,2,-3.019864
12.774543762207,3.75250625610352,1,2,2,-1.339865
3.8206934928894,0.377202987670898,1,2,2,-3.359864
-12.9968595504761,-12.6963634490967,-1,0,0,-10
-0.268453598022461,0.294122695922852,1,2,2,-2.499864
13.7781496047974,7.38417530059814,-1,0,0,-10
-0.639703750610352,-6.38433790206909,1,3,4,-3.099864
3.00082778930664,1.39342498779297,1,2,2,-2.609864
15.3010396957397,8.05200576782227,-1,0,0,-10
-15.2525587081909,-11.8370609283447,-1,0,0,-10
-0.210046768188477,3.65342330932617,1,3,4,-1.179866
-8.70911979675293,8.50831031799316,1,2,2,-0.4498663
16.6290893554688,10.302318572998,-1,0,0,-10
-17.7590599060059,4.73664808273315,-1,0,0,-10
18.3923263549805,-12.2686309814453,-1,0,0,-10
-16.5547561645508,-11.5777015686035,-1,0,0,-10
8.64420604705811,8.85983943939209,1,2,2,0.910133
5.47209644317627,-12.173433303833,1,3,4,-2.569864
8.80344009399414,-6.59048271179199,1,3,4,-3.109864
11.9948711395264,-8.51866912841797,-1,0,0,-10
11.871997833252,14.012020111084,-1,0,0,-10
9.30344772338867,1.02697563171387,1,2,2,-3.079864
7.36008358001709,-8.03026390075684,1,3,4,1.080133
15.6815366744995,0.933963775634766,0,2,0,-8.939976
-2.6489086151123,-8.43560218811035,1,3,4,-3.489863
-1.34080696105957,-7.24448013305664,1,3,4,-3.269864
-13.3182220458984,9.89748191833496,-1,0,0,-10
-18.0079116821289,7.83624267578125,-1,0,0,-10
-1.57604026794434,-5.07911109924316,1,3,4,-2.299865
11.3540115356445,10.9327430725098,-1,0,0,-10
5.50099945068359,9.75155258178711,1,2,2,-2.659864
-6.69875717163086,3.77118492126465,1,2,2,-1.959865
11.7431926727295,-8.5846118927002,-1,0,0,-10
3.45819282531738,1.31148624420166,-1,0,0,-10
-8.00419616699219,-13.7609195709229,1,3,4,-3.199864
-15.0255012512207,-4.78070020675659,0,3,0,-5.559898
12.6374235153198,-6.38441705703735,1,3,4,-1.279866
-18.6640472412109,13.6789398193359,-1,0,0,-10
18.784252166748,11.8048963546753,-1,0,0,-10
-8.71390914916992,10.8232517242432,0,2,2,-5.379894
12.0137977600098,13.2554759979248,-1,0,0,-10
3.29821968078613,12.7579650878906,0,0,0,-8.449965
8.05054473876953,-4.38557052612305,-1,0,0,-10
13.4429321289063,-8.76309967041016,-1,0,0,-10
-11.0430812835693,-3.65453910827637,1,3,4,-2.719864
4.83912897109985,-12.8576908111572,1,3,4,-3.019864
4.53332567214966,-14.052188873291,0,3,4,-5.029886
9.5025577545166,-12.036111831665,0,3,3,-8.569967
1.04538536071777,-0.140933036804199,0,2,2,-6.979931
-6.82942199707031,14.4127988815308,0,0,0,-9.98
-9.19137763977051,-13.0859966278076,0,3,4,-7.709948
11.4295701980591,8.29843139648438,0,1,0,-9.959999
-5.60574340820313,-4.2767391204834,1,3,4,-3.019864
9.8211784362793,-9.72947311401367,1,3,4,-2.259865
6.78663730621338,-6.20272445678711,1,2,2,-2.929864
1.453125,4.09846973419189,1,2,2,-3.529863
17.6728897094727,-13.2762432098389,-1,0,0,-10
11.5465335845947,-0.0234613418579102,1,2,2,-2.519864
-16.3139533996582,3.02554559707642,1,3,4,-1.779865
-6.02118825912476,2.53432416915894,1,2,2,-2.909864
11.1951265335083,-5.62905836105347,1,3,4,-2.179865
14.3767709732056,11.3863067626953,-1,0,0,-10
-12.2672882080078,6.23131513595581,1,2,2,-2.409864
-7.80392837524414,10.9262676239014,0,2,0,-9.069979
-8.20440292358398,8.61126518249512,1,2,2,-4.059864
-6.48275232315063,-9.23691177368164,1,3,4,-3.359864
-9.81982040405273,-7.30701065063477,1,3,4,-1.489865
-19.4315071105957,-12.374568939209,-1,0,0,-10
9.85202026367188,-11.7251892089844,1,3,4,-2.939864
-19.4061088562012,1.36831665039063,0,0,0,-9.939999
-13.680214881897,-9.14301490783691,-1,0,0,-10
11.888126373291,-12.849853515625,-1,0,0,-10
-3.5343976020813,1.16253089904785,0,0,0,-8.409964
-1.96957397460938,-4.23591423034668,1,2,2,1.420133
-5.49902725219727,-1.46390819549561,1,2,2,-2.279865
8.72526836395264,-0.263330459594727,1,2,2,-2.609864
-12.1871280670166,-7.03048515319824,-1,0,0,-10
-7.25709342956543,-1.90193223953247,1,3,4,-3.079864
-0.146171569824219,-1.71310043334961,1,3,4,0.7301332
4.57783699035645,6.56227445602417,1,2,2,-3.329864
-2.5811710357666,-9.44975662231445,1,3,4,-3.419863
-6.92326021194458,8.98757171630859,1,2,2,-3.969863
-8.28418159484863,-1.77739906311035,1,3,4,-1.889865
4.20732688903809,-7.36517524719238,0,3,0,-7.859951
