X,Z,Success?,ReachStair_Floor1,ReachStair_Floor2,Water_height
-9.86579132080078,10.8913860321045,1,2,2,-4.169867
4.48574638366699,1.70036840438843,1,2,2,-3.019864
16.7661247253418,1.67075538635254,0,2,2,-3.769863
3.44718933105469,-9.69683456420898,1,3,4,-3.399863
-14.5033721923828,3.02403211593628,0,2,0,-5.449896
13.0838394165039,-1.32379627227783,1,2,2,-3.179864
-3.33975982666016,-7.90512466430664,1,3,4,-2.979864
-2.4688606262207,2.57653093338013,1,2,2,-2.339864
5.79204177856445,5.94910764694214,1,2,2,-2.589864
0.236412048339844,-8.38265991210938,0,3,0,-9.209982
-18.8050384521484,-5.25134515762329,0,0,0,-7.38994
-18.5864448547363,-14.4702625274658,-1,0,0,-10
5.32394552230835,9.0719165802002,0,2,0,-8.389963
0.719306945800781,-14.4945831298828,0,3,4,-7.37994
8.95223999023438,13.4388637542725,0,2,0,-4.159866
16.7853317260742,0.399431228637695,1,3,4,-2.049865
-6.34907007217407,-9.12762069702148,1,3,4,-3.519863
-7.409423828125,12.5736656188965,1,2,2,-3.789863
-5.48576307296753,12.739725112915,1,2,2,-3.659863
-1.72359085083008,-11.7119560241699,1,3,4,-3.399863
0.719171524047852,7.54211139678955,1,2,2,-3.499863
15.0984649658203,10.6804809570313,-1,0,0,-10
17.2538871765137,10.6494464874268,-1,0,0,-10
-15.7073526382446,-1.76455545425415,-1,0,0,-10
-2.41677665710449,9.61542320251465,-1,0,0,-10
-1.52952575683594,2.47517395019531,0,2,0,-4.559875
-11.9964141845703,-2.99916839599609,1,3,4,-2.489864
9.96610260009766,-11.9006538391113,1,3,4,-3.259864
16.4381637573242,11.3184204101563,-1,0,0,-10
10.5331134796143,-10.2545433044434,-1,0,0,-10
-8.64888572692871,4.57045316696167,0,3,0,-2.059865
-12.3284721374512,-2.31082487106323,-1,0,0,-10
-12.0677146911621,-0.570359230041504,-1,0,0,-10
-8.32338333129883,5.86238765716553,1,2,2,0.4201334
-12.2580509185791,10.4322738647461,-1,0,0,-10
13.0369567871094,1.17222118377686,1,2,2,-2.839864
-1.88302040100098,6.33198165893555,1,2,2,-2.919864
-2.85272407531738,-10.4091796875,1,3,4,-3.559863
-10.5332069396973,-6.89066696166992,1,3,4,-2.499864
13.6765012741089,-1.61895418167114,1,2,2,-2.719864
6.36738109588623,1.49539470672607,1,2,2,-0.2298665
-19.0665893554688,0.674254417419434,0,0,0,-9.699993
-6.83475875854492,-14.475492477417,0,0,0,-9.369986
14.6929893493652,-2.93111610412598,-1,0,0,-10
9.70292663574219,-1.84298276901245,1,2,2,-0.2998664
-3.47922706604004,-4.3938159942627,1,3,4,-3.229864
1.1170654296875,14.3937397003174,0,0,0,-9.969999
-9.3466682434082,-6.44295263290405,1,3,4,-1.069866
1.69265556335449,-6.27615547180176,1,3,4,-2.649864
-1.56948089599609,-6.07775831222534,1,3,4,-1.869865
11.2624835968018,6.34368085861206,1,2,2,-0.6198661
2.53226661682129,14.2119045257568,1,2,2,-1.869865
18.0997924804688,14.3345336914063,-1,0,0,-10
-5.62208557128906,11.8358898162842,1,2,2,-3.849863
13.7388229370117,-11.8332653045654,-1,0,0,-10
1.80673217773438,11.7042198181152,1,2,2,-3.219864
-11.4941749572754,-9.63913154602051,-1,0,0,-10
-4.03543329238892,9.51555633544922,1,2,2,-3.879863
-9.66352272033691,7.27099800109863,1,2,2,-3.459863
-10.0094146728516,8.11760330200195,1,2,2,-4.029863
-17.1225852966309,-10.0425643920898,-1,0,0,-10
-16.7984046936035,-4.05872535705566,-1,0,0,-10
-10.3271198272705,8.72182941436768,0,0,0,-8.469965
6.56615972518921,-6.16080331802368,0,3,4,-2.129865
3.48281097412109,-10.2975177764893,0,3,4,-8.25996
3.53668022155762,12.4227409362793,1,2,2,-0.5898662
-12.7279787063599,-13.7371807098389,-1,0,0,-10
17.0643882751465,9.58285522460938,-1,0,0,-10
-15.0368881225586,3.39601278305054,-1,0,0,-10
18.0200080871582,9.62029838562012,-1,0,0,-10
-7.67165946960449,7.92095470428467,1,2,2,-3.949863
2.14353179931641,3.19430589675903,1,2,2,0.7001332
10.123987197876,9.1035213470459,0,0,0,-9.799995
-4.06766557693481,10.1940021514893,1,2,1,-3.389863
2.86808013916016,-7.24023866653442,1,3,4,-2.719864
-7.20804977416992,-4.30321311950684,1,3,4,-3.209864
17.5853729248047,-3.74404287338257,1,2,2,-2.639864
-11.5006275177002,-10.9273052215576,-1,0,0,-10
-15.7661237716675,0.561246871948242,1,3,4,-1.129866
10.1612596511841,-1.48902416229248,1,2,2,1.260133
6.5692663192749,-5.92327165603638,1,2,2,-2.409864
-1.03345108032227,-5.9974193572998,1,2,2,-1.929865
-12.367603302002,11.1417541503906,-1,0,0,-10
-11.0264511108398,-13.7290534973145,1,3,4,0.4901334
-4.41406106948853,9.26972770690918,1,2,2,-3.649863
-5.86038780212402,-4.20608711242676,1,2,2,1.940132
16.3318977355957,0.293887138366699,1,2,2,-2.259865
8.73193550109863,6.20137357711792,1,2,2,-1.949865
11.4421644210815,-12.9445095062256,-1,0,0,-10
9.81194019317627,-12.8379058837891,0,0,0,-8.339962
13.8256187438965,-9.60436058044434,-1,0,0,-10
-11.4272270202637,12.262228012085,1,2,2,-4.369871
-16.1528244018555,-6.40875816345215,0,0,0,-9.969999
3.32595252990723,-7.08106231689453,1,3,4,-3.359864
-17.1585273742676,2.31578874588013,1,3,4,-2.119865
-9.40352821350098,7.45366239547729,1,2,2,-3.719863
-17.2115287780762,-13.3200855255127,-1,0,0,-10
1.41314697265625,5.7745532989502,1,2,2,-2.629864
-18.4731903076172,3.78037786483765,1,3,4,-1.059866
15.3275527954102,-3.55206823348999,0,0,0,-8.829973
-5.95870351791382,-3.19321393966675,1,3,4,-2.859864
2.18686676025391,6.04550838470459,1,2,1,-1.949865
2.02048683166504,14.0034446716309,1,2,2,-1.669865
16.2725467681885,-9.33663558959961,-1,0,0,-10
-13.8366775512695,-12.1238632202148,-1,0,0,-10
-8.27141571044922,-8.88450241088867,1,3,4,-3.029864
4.90111875534058,3.90756607055664,0,0,0,-8.509966
2.92026710510254,7.06892538070679,-1,0,0,-10
-14.008152961731,-9.30988502502441,-1,0,0,-10
-5.85699844360352,12.8471231460571,1,2,2,-3.659863
-10.8780174255371,-10.5864009857178,1,3,4,-3.859863
-14.4104499816895,13.5215663909912,-1,0,0,-10
-1.2806568145752,-0.467843055725098,1,2,2,-0.1098664
1.34566497802734,3.91858434677124,1,2,2,-1.519865
1.34857559204102,2.3646445274353,1,2,2,0.05013357
-10.5532646179199,-3.40032720565796,1,3,4,-2.989864
1.88459205627441,-4.05471229553223,1,2,2,-1.559865
3.20667457580566,10.7192516326904,1,2,2,-2.079865
-18.8978652954102,-13.7938423156738,-1,0,0,-10
3.58952331542969,-6.00215911865234,1,3,4,-3.059864
-10.9028434753418,8.45731163024902,1,2,2,-3.889863
-19.2567329406738,-5.98325157165527,1,3,4,-0.3698664
-17.041862487793,2.71970558166504,0,0,0,-8.599968
-7.44970846176147,-3.76164627075195,1,3,4,-2.989864
-5.55827140808105,13.3674182891846,1,2,2,-3.739863
-1.88479614257813,0.315031051635742,1,2,2,-2.779864
3.2935619354248,8.29333305358887,1,2,1,-0.6098661
-4.03013801574707,12.1579627990723,1,2,2,-3.649863
16.2985916137695,1.55873870849609,1,2,2,-2.399864
-5.16527318954468,10.3922271728516,1,2,2,-3.579863
5.67149877548218,7.4487566947937,1,2,4,0.4001335
-7.08958435058594,7.05054044723511,1,2,2,-3.809863
10.6181049346924,9.47163772583008,-1,0,0,-10
17.9116744995117,11.4213237762451,-1,0,0,-10
13.91028881073,-0.436760902404785,1,2,2,-2.969864
-3.98738431930542,3.02748870849609,1,2,2,-2.949864
-15.4751882553101,13.1485729217529,-1,0,0,-10
8.7825927734375,8.62582683563232,1,2,2,-3.129864
-14.026554107666,-10.0561237335205,-1,0,0,-10
3.24004554748535,-10.5526561737061,1,3,4,-3.379864
4.6942572593689,-7.21396827697754,0,0,0,-8.949976
15.0895614624023,3.81809377670288,-1,0,0,-10
1.46363258361816,0.843533515930176,-1,0,0,-10
18.7304763793945,-8.09929084777832,-1,0,0,-10
-8.25819778442383,-7.41713905334473,0,2,2,-3.899863
7.39261817932129,-10.4277935028076,-1,0,0,-10
-15.2426080703735,-5.06687593460083,1,3,4,0.04013357
3.29706764221191,-8.71149063110352,1,3,4,-2.459864
-9.5656909942627,12.4004878997803,1,2,2,-4.049864
-0.115167617797852,10.9170684814453,1,2,2,-3.109864
15.7004814147949,-8.87136840820313,-1,0,0,-10
-4.45988798141479,4.85455465316772,0,0,0,-8.509966
-12.824538230896,5.20089101791382,1,2,2,-2.489864
-5.23196029663086,12.741153717041,1,2,2,-3.569863
-16.9809379577637,-8.10004234313965,-1,0,0,-10
-3.53384017944336,-2.4062671661377,-1,0,0,-10
-3.60574340820313,4.27988958358765,-1,0,0,-10
14.4172430038452,8.53561115264893,-1,0,0,-10
-10.1781177520752,-7.03336477279663,1,3,4,-2.069865
12.7504844665527,13.5535583496094,-1,0,0,-10
-14.0080375671387,14.4763717651367,-1,0,0,-10
14.6564521789551,-1.79714918136597,1,2,2,-2.759864
-12.5870065689087,7.50428771972656,-1,0,0,-10
0.710561752319336,-13.8890323638916,-1,0,0,-10
19.0829925537109,-10.6061363220215,-1,0,0,-10
9.53100967407227,3.66418838500977,1,2,2,-2.749864
12.7112426757813,2.10712671279907,0,0,0,1.500132
15.6704483032227,4.10883045196533,1,3,4,-1.219866
2.05936241149902,5.25001907348633,1,2,2,-0.8998659
-9.64681816101074,5.05012083053589,1,3,4,-2.149865
14.5225973129272,3.65322637557983,1,2,2,-1.549865
18.9949150085449,11.3480930328369,-1,0,0,-10
-18.2268676757813,-10.7453765869141,-1,0,0,-10
-2.16295051574707,2.11267900466919,1,2,2,0.02013357
16.909122467041,5.56520414352417,0,3,4,-4.839882
-19.2003440856934,3.24864768981934,0,0,0,-9.869997
-5.75240659713745,6.16593503952026,1,2,2,-3.739863
-14.7033615112305,-11.1197605133057,-1,0,0,-10
-16.7102012634277,7.7689642906189,-1,0,0,-10
11.9686584472656,-9.07328605651855,-1,0,0,-10
10.7240829467773,-4.14533948898315,1,3,4,-2.929864
-18.0550956726074,12.8824272155762,-1,0,0,-10
-7.88542366027832,9.88141441345215,1,2,2,-3.699863
1.86959266662598,-11.5812377929688,1,3,4,-3.319864
-0.0689125061035156,11.2568988800049,0,2,0,-8.959976
-7.77926874160767,-13.2548637390137,-1,0,0,-10
13.8915672302246,0.853389739990234,0,2,0,-8.579967
5.61553144454956,-11.6806907653809,1,3,4,-3.409863
-19.0772857666016,7.57261276245117,-1,0,0,-10
14.6223258972168,-6.99198722839355,-1,0,0,-10
-6.51108932495117,11.916524887085,1,2,2,-3.669863
19.0545310974121,-1.54888677597046,1,2,2,-2.939864
11.5400943756104,0.0449466705322266,1,2,2,-1.959865
16.0280055999756,-6.08695030212402,1,2,2,-3.129864
10.9727945327759,1.84110879898071,0,2,2,-4.709879
-15.726508140564,-8.82230567932129,-1,0,0,-10
9.1230411529541,3.52819013595581,1,2,2,-3.159864
13.6268196105957,-10.8920402526855,-1,0,0,-10
-12.8962173461914,-4.12119483947754,1,3,4,-0.3198664
-11.5930576324463,-3.94992446899414,1,3,4,-3.109864
0.0328998565673828,12.6469764709473,1,2,2,-3.109864
-4.28872442245483,-0.923862457275391,1,2,2,-2.589864
-5.7580451965332,4.94022464752197,1,2,2,-1.069866
-18.8281669616699,5.29143857955933,0,3,0,-8.479965
-5.3181095123291,4.02645492553711,1,2,2,-2.779864
17.6955642700195,0.223608016967773,0,0,0,-8.499966
5.19966888427734,-9.75616073608398,1,3,4,-3.389863
-8.64720726013184,9.36713695526123,1,2,2,-4.099865
-4.96103477478027,-5.35293817520142,1,3,4,-2.389864
-5.77259254455566,6.594069480896,1,2,2,-3.969863
-11.3070468902588,5.69710493087769,1,2,2,-1.009866
-11.9959583282471,-0.0451955795288086,1,2,2,-1.069866
-13.2279357910156,10.9454002380371,-1,0,0,-10
-4.45864152908325,5.45869445800781,1,2,2,0.4701334
9.95343780517578,13.1315231323242,1,3,4,-1.569865
-2.73296165466309,0.0872097015380859,1,2,2,-2.349864
-10.9631805419922,-4.49717903137207,1,3,4,-2.069865
-12.8660926818848,-6.66449928283691,-1,0,0,-10
-12.9103889465332,4.89944076538086,1,3,4,5.670168
-3.69246912002563,-1.29670333862305,0,0,0,-5.929907
-8.91810989379883,2.7484302520752,0,3,4,-4.819881
4.57401084899902,-4.98572158813477,1,3,4,-3.039864
15.5318641662598,-7.88915634155273,-1,0,0,-10
-2.98670768737793,-13.5451812744141,1,3,4,-3.649863
16.657413482666,-4.06593704223633,0,0,0,-8.629969
-13.6738090515137,2.68436813354492,1,2,2,-1.019866
10.2913246154785,-12.1567287445068,0,0,0,-9.099979
18.1511344909668,-5.88640213012695,1,2,2,-2.869864
9.34730339050293,6.07459211349487,1,2,2,-2.089865
8.81231498718262,11.3301029205322,0,0,0,-8.949976
13.7948369979858,4.2549262046814,-1,0,0,-10
-8.18693923950195,14.4057731628418,-1,0,0,-10
0.791526794433594,-12.8462448120117,0,3,0,-7.939953
-16.8390159606934,2.78759574890137,-1,0,0,-10
